student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_4_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues
95344,Bachelor of Business,SRI to JCUB,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,64.48,62.56,55.55,37.17,79,Access,Attendance,,93.12,95.22,98.97,100.0,80,Access,Non Submission,,78.47,85.94,68.51,66.71,76,No Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
37631,Master of Engineering Management,New,Satisfactory,,Referencing,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,78.35,90.71,97.83,100.0,100,Access,Attendance,,88.66,67.3,100.0,96.96,100,No Access,Concern for Welfare,,72.11,75.64,70.57,72.16,100,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
84991,Master of Data Science (Professional),Transferred,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,89.05,85.98,78.18,94.51,98,Access,Concern for Welfare,,81.32,96.7,89.96,78.39,91,Access,Concern for Welfare,,82.74,74.87,82.82,81.95,81,No Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
64602,Master of Engineering Management,SRI to JCUB,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,50.59,44.09,72.64,86.53,89,Access,Concern for Welfare,,72.89,87.4,68.93,65.85,81,Access,Attendance,,86.89,83.68,79.42,48.65,81,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
91016,Bachelor of Business,New,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,58.76,51.19,60.35,53.82,84,Access,Non Submission,,100.0,91.54,100.0,100.0,83,Access,Non Submission,,84.68,90.65,62.5,51.27,80,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
93753,Master of Information Technology - Master of Business Administration,Return to Study,Academic Caution,CP1404,Referencing,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,51.07,42.0,55.66,78.56,83,No Access,Attendance,,19.9,15.63,7.45,2.08,81,Access,Non Submission,,55.12,50.27,62.01,85.09,74,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management
13969,Master of Professional Account and Master of Business Administration,First year,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,94.92,89.0,76.71,74.32,63,Access,Attendance,,84.16,90.67,100.0,100.0,61,No Access,Non Submission,,50.86,51.78,47.55,53.86,47,Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
75278,Bachelor of Information Technology,Continuing,Conditional,CP5633,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,69.55,77.93,74.65,80.16,89,No Access,Attendance,,71.92,56.21,74.02,75.7,88,Access,Attendance,,63.2,62.5,67.51,62.78,88,No Access,Concern for Welfare,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Study skills
92203,Master of Professional Account and Master of Business Administration,Return to Study,Conditional,,Studiocity,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,71.94,75.73,73.45,65.83,67,Access,Concern for Welfare,,72.23,73.88,64.67,60.22,66,No Access,Attendance,,69.44,73.85,74.31,77.85,58,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Study skills
81509,Master of International Tourism and Hospitality Management,Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,82.31,92.21,89.68,86.32,91,Access,Concern for Welfare,,62.3,57.95,81.84,94.99,84,Access,Attendance,,100.0,99.04,97.41,95.23,82,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Academic progression
47967,Master of Information Technology,Continuing,At Risk,CP1401,Studiocity,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,23.16,16.97,11.67,11.94,14,Access,Attendance,,51.1,70.66,46.76,40.36,11,Access,Attendance,,14.58,23.58,22.73,16.28,0,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet.,Mental health
94136,"Bachelor of Tourism, Hospitality and Events",Excluded,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,41.47,49.09,45.3,56.32,94,Access,Concern for Welfare,,46.76,31.74,38.01,41.89,91,No Access,Non Submission,,91.67,88.23,100.0,100.0,86,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
49596,"Bachelor of Tourism, Hospitality and Events",LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,53.28,55.0,61.92,37.14,95,No Access,Non Submission,,82.73,92.12,86.72,87.98,87,Access,Attendance,,72.92,71.07,61.17,47.03,81,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
73300,"Bachelor of Tourism, Hospitality and Events",SRI to JCUB,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.0,65.91,59.43,46.22,94,Access,Attendance,,84.12,87.08,78.72,82.1,93,No Access,Non Submission,,69.56,70.07,79.31,76.94,87,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
42096,Master of Engineering Management,Excluded,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,55.93,54.77,42.3,32.15,95,No Access,Non Submission,,71.63,51.92,76.94,77.4,95,No Access,Attendance,,89.18,90.91,96.54,100.0,96,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
99783,Bachelor of Information Technology,First year,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,53.02,53.02,37.29,44.3,81,Access,Non Submission,,57.81,49.77,65.21,42.75,73,No Access,Attendance,,53.56,60.83,49.18,38.38,69,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Late enrollment
63227,Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.01,48.93,72.16,74.26,75,Access,Attendance,,71.73,69.58,71.87,79.78,71,No Access,Attendance,,74.38,63.48,80.13,88.99,68,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Academic progression
48985,Master of International Tourism and Hospitality Management,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,72.47,81.07,72.77,86.26,95,Access,Concern for Welfare,,91.89,96.55,84.41,79.1,96,Access,Concern for Welfare,,89.87,77.89,85.95,79.87,89,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Time management
69446,Master of International Tourism and Hospitality Management - Master of Business Administration,SRI to JCUB,Satisfactory,,Referencing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,59.62,66.6,63.39,56.74,84,No Access,Concern for Welfare,,82.27,81.0,73.36,60.36,89,Access,Attendance,,80.23,87.74,75.36,79.46,85,Access,Attendance,Week 7. Student maintaining good academic standards.,Study skills
19564,Bachelor of Business,SRI to JCUB,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,88.98,78.91,92.54,100.0,91,Access,Concern for Welfare,,73.86,83.76,95.85,100.0,93,Access,Attendance,,72.2,80.01,80.62,54.6,91,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Time management
17852,Bachelor of Commerce,First year,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,69.97,66.81,73.93,73.59,89,No Access,Non Submission,,73.98,67.07,81.32,100.0,85,Access,Attendance,,64.83,53.65,65.03,64.78,81,No Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
30719,Master of Professional Accounting,Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,84.05,74.22,78.67,50.21,91,Access,Concern for Welfare,,91.5,93.5,86.87,68.68,80,No Access,Non Submission,,60.23,63.55,49.16,44.87,76,Access,Non Submission,Week 7. Student maintaining good academic standards.,Study skills
67619,Master of Education - Master of Business Administration,First year,Academic Caution,CP5639,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,85.64,82.86,76.03,75.81,82,No Access,Concern for Welfare,,41.61,55.37,55.65,60.7,80,Access,Attendance,,46.54,43.13,43.58,46.71,85,No Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Study skills
64476,Master of Professional Accounting,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,82.48,74.18,92.58,100.0,97,Access,Concern for Welfare,,68.91,60.21,70.07,57.93,97,Access,Attendance,,87.28,78.29,92.76,94.53,95,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Time management
73471,Bachelor of Information Technology,LOA,Academic Caution,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,46.59,45.77,57.39,48.48,72,Access,Concern for Welfare,,53.82,47.8,53.43,45.02,71,Access,Non Submission,,33.48,25.04,49.86,61.01,70,No Access,Concern for Welfare,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Study skills
70875,Master of Engineering Management,Transferred,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,72.55,70.29,72.03,66.62,87,Access,Attendance,,81.32,82.13,69.61,66.8,81,Access,Concern for Welfare,,45.5,48.81,31.4,23.2,79,No Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
36741,Bachelor of Commerce,Transferred,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,55.66,55.69,61.45,82.37,99,Access,Non Submission,,56.5,64.31,57.82,53.06,98,Access,Non Submission,,84.12,82.23,91.29,82.97,96,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
54589,Master of Information Technology,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,62.4,69.95,77.26,84.26,93,Access,Non Submission,,41.55,39.96,41.88,39.25,94,No Access,Non Submission,,79.04,75.22,87.42,77.62,94,No Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Time management
89516,Master of Information Technology,SRI to JCUB,Excluded,CP5633,Essential Skills and Reading,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,49.74,65.97,63.88,65.97,34,Access,Attendance,,53.85,61.46,69.81,100.0,27,Access,Attendance,,33.42,35.1,37.07,60.22,29,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet.,Death in family
28830,Master of Engineering Management,New,Academic Caution,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,50.58,43.25,42.83,22.97,73,Access,Attendance,,26.29,25.36,10.74,6.74,77,Access,Non Submission,,74.76,77.78,75.2,56.93,74,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Study skills
50970,Master of Education - Master of Business Administration,Transferred,Academic Caution,,4R Essential Skills,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,67.69,83.26,81.77,72.85,78,Access,Attendance,,58.83,56.57,54.85,53.18,77,Access,Attendance,,92.48,93.34,88.03,89.39,70,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Late enrollment
51853,Postgraduate Qualifying Program - Business,First year,Satisfactory,CP5046,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,54.24,48.51,64.1,71.29,95,Access,Non Submission,,100.0,100.0,87.54,62.29,93,No Access,Concern for Welfare,,87.02,78.69,75.71,63.87,94,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
55268,Master of Professional Accounting,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,81.96,79.01,73.54,83.88,85,Access,Concern for Welfare,,87.5,100.0,100.0,100.0,79,Access,Attendance,,65.99,71.26,78.13,100.0,67,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Study skills
62260,Master of Professional Account and Master of Business Administration,Continuing,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,72.05,68.12,63.21,70.54,86,Access,Concern for Welfare,,67.0,67.86,58.2,51.89,82,Access,Concern for Welfare,,80.27,82.42,87.65,74.85,76,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
27139,Master of Information Technology - Master of Business Administration,LOA,Academic Caution,,Essential Skills and Reading,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,37.9,34.14,28.08,14.17,59,No Access,Concern for Welfare,,28.91,31.71,32.91,45.42,53,Access,Non Submission,,50.91,52.18,51.69,60.2,51,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Financial stress
58567,Bachelor of Information Technology,Transferred,At Risk,,Studiocity,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,2.08,1.6,5.25,28.31,67,Access,Non Submission,,24.99,15.82,2.28,0.0,63,Access,Non Submission,,42.28,36.48,34.82,31.37,61,No Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management
77499,Master of International Tourism and Hospitality Management,New,At Risk,CP1406,4R Essential Skills,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,50.48,50.58,50.75,55.73,63,Access,Concern for Welfare,,12.01,13.04,11.26,10.8,57,Access,Non Submission,,34.49,32.84,38.51,59.84,57,No Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Financial stress
83616,Master of Professional Account and Master of Business Administration,Excluded,Academic Caution,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,29.63,34.2,41.81,32.65,84,No Access,Non Submission,,57.31,59.52,77.4,100.0,72,Access,Concern for Welfare,,40.94,38.52,42.93,50.61,68,No Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Late enrollment
23917,Master of International Tourism and Hospitality Management - Master of Business Administration,New,Conditional,,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,72.41,64.82,62.49,39.03,76,Access,Concern for Welfare,,50.75,38.24,62.37,76.7,65,Access,Concern for Welfare,,81.64,79.86,81.22,77.79,61,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Time management
51827,Postgraduate Qualifying Program - Business,Continuing,Satisfactory,CP5639,Studiocity,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,50.96,56.14,59.48,49.94,89,No Access,Concern for Welfare,,61.19,64.0,64.61,75.12,85,No Access,Concern for Welfare,,91.96,83.5,91.14,78.73,73,No Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
41685,Master of International Tourism and Hospitality Management,First year,Conditional,,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,41.07,37.63,55.48,75.94,85,Access,Attendance,,58.88,41.63,62.81,69.21,77,No Access,Concern for Welfare,,46.0,52.64,36.47,41.64,76,No Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
71141,Bachelor of Commerce,LOA,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,72.89,61.21,69.28,69.21,85,Access,Non Submission,,78.6,86.87,90.18,93.11,80,Access,Attendance,,81.71,94.58,71.53,59.14,81,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
26059,Master of Professional Accounting,Return to Study,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,30.17,25.12,32.23,7.87,74,Access,Non Submission,,66.56,62.78,65.93,51.59,71,No Access,Attendance,,58.47,71.9,54.47,25.91,69,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
